id,Time,Is_CH,who_CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned_Energy,Attack_type
168431,3003,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01356,Grayhole
168432,3003,1,701100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02386,Grayhole
168433,3003,1,701071,0,1,26,0,0,0,0,0,0,0,1,119.42132,0,0.02572,Grayhole
168434,3003,1,701100,0,1,26,0,0,0,0,0,0,0,1,136.03878,0,0.02571,Grayhole
168435,3003,1,701075,0,1,26,0,0,0,0,0,0,0,1,135.58222,0,0.02385,Grayhole
168436,3003,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02384,Grayhole
168437,3003,1,701100,0,1,26,0,0,0,0,0,0,0,2,82.55927,0,0.02386,Grayhole
168438,3003,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02384,Grayhole
168439,3003,1,701100,0,1,26,0,0,0,0,0,0,0,1,99.75512,0,0.02597,Grayhole
168440,3003,1,701100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02384,Grayhole
168441,3003,1,701100,0,1,26,0,0,0,0,0,0,0,1,126.74493,0,0.02386,Grayhole
168442,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02222,Grayhole
168443,3053,1,702100,0,1,26,0,0,0,0,0,0,0,3,136.25745,0,0.04388,Grayhole
168444,3053,1,702005,0,1,26,0,0,0,0,0,0,0,3,134.94822,0,0.04199,Grayhole
168445,3053,1,702100,0,1,26,0,0,0,0,0,0,0,4,159.31297,0,0.03379,Grayhole
168446,3053,1,702016,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02223,Grayhole
168447,3053,1,702100,0,1,26,0,0,0,0,0,0,0,1,83.52531,0,0.02411,Grayhole
168448,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02223,Grayhole
168449,3053,1,702028,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02333,Grayhole
168450,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02222,Grayhole
168451,3053,1,702100,0,1,27,0,0,0,0,0,0,0,1,95.16531,0,0.02222,Grayhole
168452,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02308,Grayhole
168453,3053,1,702044,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02223,Grayhole
168454,3053,1,702100,0,1,26,0,0,0,0,0,0,0,1,94.18194,0,0.02077,Grayhole
168455,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02223,Grayhole
168456,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00974,Grayhole
168457,3053,1,702100,0,1,26,0,0,0,0,0,0,0,1,142.10787,0,0.02249,Grayhole
168458,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00731,Grayhole
168459,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02221,Grayhole
168460,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02222,Grayhole
168461,3053,1,702100,0,1,26,0,0,0,0,0,0,0,1,124.97387,0,0.02222,Grayhole
168462,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02222,Grayhole
168463,3053,1,702071,0,1,27,0,0,0,0,0,0,0,1,119.42132,0,0.02331,Grayhole
168464,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02216,Grayhole
168465,3053,1,702075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02222,Grayhole
168466,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02223,Grayhole
168467,3053,1,702100,0,1,26,0,0,0,0,0,0,0,1,82.55927,0,0.02222,Grayhole
168468,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02222,Grayhole
168469,3053,1,702100,0,1,26,0,0,0,0,0,0,0,2,99.75512,0,0.02089,Grayhole
168470,3053,1,702100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02223,Grayhole
168471,3053,1,702100,0,1,27,0,0,0,0,0,0,0,2,126.74493,0,0.03353,Grayhole
168472,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,130.08535,0,0.02385,Grayhole
168473,3103,1,703100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00763,Grayhole
168474,3103,1,703005,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00919,Grayhole
168475,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,159.31297,0,0.01567,Grayhole
168476,3103,1,703016,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02385,Grayhole
168477,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,83.52531,0,0.02223,Grayhole
168478,3103,1,703100,0,1,26,0,0,0,0,0,0,0,2,131.27562,0,0.02384,Grayhole
168479,3103,1,703028,0,1,26,0,0,0,0,0,0,0,2,126.71753,0,0.04323,Grayhole
168480,3103,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02385,Grayhole
168481,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,95.16531,0,0.02573,Grayhole
168482,3103,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02386,Grayhole
168483,3103,1,703044,0,1,27,0,0,0,0,0,0,0,2,125.33277,0,0.04317,Grayhole
168484,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,94.18194,0,0.02573,Grayhole
168485,3103,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02385,Grayhole
168486,3103,1,703100,0,1,26,0,0,0,0,0,0,0,2,106.67446,0,0.04187,Grayhole
168487,3103,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02573,Grayhole
168488,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,129.4039,0,0.02384,Grayhole
168489,3103,1,703100,0,1,26,0,0,0,0,0,0,0,3,145.47059,0,0.0523,Grayhole
168490,3103,1,703100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.02385,Grayhole
168491,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,124.97387,0,0.02385,Grayhole
168492,3103,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02384,Grayhole
168493,3103,1,703071,0,1,26,0,0,0,0,0,0,0,3,119.42132,0,0.04966,Grayhole
168494,3103,1,703100,0,1,26,0,0,0,0,0,0,0,3,136.03878,0,0.04025,Grayhole
168495,3103,1,703075,0,1,26,0,0,0,0,0,0,0,1,135.58222,0,0.02411,Grayhole
168496,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,122.27536,0,0.02384,Grayhole
168497,3103,1,703100,0,1,26,0,0,0,0,0,0,0,2,82.55927,0,0.02573,Grayhole
168498,3103,1,703100,0,1,26,0,0,0,0,0,0,0,2,137.17427,0,0.02573,Grayhole
168499,3103,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02383,Grayhole
168500,3103,1,703100,0,1,26,0,0,0,0,0,0,0,1,121.69498,0,0.02573,Grayhole
168501,3103,1,703100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01525,Grayhole
168502,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03191,Grayhole
168503,3153,1,704100,0,1,26,0,0,0,0,0,0,0,1,136.25745,0,0.03192,Grayhole
168504,3153,1,704005,0,1,26,0,0,0,0,0,0,0,1,134.94822,0,0.03192,Grayhole
168505,3153,1,704100,0,1,26,0,0,0,0,0,0,0,1,159.31297,0,0.0338,Grayhole
168506,3153,1,704016,0,1,26,0,0,0,0,0,0,0,1,124.47343,0,0.03379,Grayhole
168507,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03194,Grayhole
168508,3153,1,704100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.03192,Grayhole
168509,3153,1,704028,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01526,Grayhole
168510,3153,1,704100,0,1,26,0,0,0,0,0,0,0,1,176.40744,0,0.03191,Grayhole
168511,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03047,Grayhole
168512,3153,1,704100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.03191,Grayhole
168513,3153,1,704044,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01519,Grayhole
168514,3153,1,704100,0,1,26,0,0,0,0,0,0,0,3,94.18194,0,0.04243,Grayhole
168515,3153,1,704100,0,1,26,0,0,0,0,0,0,0,4,100.60849,0,0.05425,Grayhole
168516,3153,1,704100,0,1,26,0,0,0,0,0,0,0,1,106.67446,0,0.01457,Grayhole
168517,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03191,Grayhole
168518,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03191,Grayhole
168519,3153,1,704100,0,1,26,0,0,0,0,0,0,0,4,145.47059,0,0.03489,Grayhole
168520,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03192,Grayhole
168521,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03192,Grayhole
168522,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03193,Grayhole
168523,3153,1,704071,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0085,Grayhole
168524,3153,1,704100,0,1,26,0,0,0,0,0,0,0,2,136.03878,0,0.03068,Grayhole
168525,3153,1,704075,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03343,Grayhole
168526,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03191,Grayhole
168527,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0303,Grayhole
168528,3153,1,704100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0319,Grayhole
168529,3153,1,704100,0,1,26,0,0,0,0,0,0,0,5,99.75512,0,0.05318,Grayhole
168530,3153,1,704100,0,1,27,0,0,0,0,0,0,0,2,121.69498,0,0.03307,Grayhole
168531,3153,1,704100,0,1,26,0,0,0,0,0,0,0,4,126.74493,0,0.03192,Grayhole
168532,3203,1,705100,0,1,24,0,0,0,0,0,0,0,1,130.08535,0,0.03056,Grayhole
168533,3203,1,705100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.02869,Grayhole
168534,3203,1,705005,0,1,24,0,0,0,0,0,0,0,0,0,0,0.0287,Grayhole
168535,3203,1,705100,0,1,25,0,0,0,0,0,0,0,1,159.31297,0,0.03206,Grayhole
168536,3203,1,705016,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02807,Grayhole
168537,3203,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02868,Grayhole
168538,3203,1,705100,0,1,26,0,0,0,0,0,0,0,6,131.27562,0,0.05149,Grayhole
168539,3203,1,705028,0,1,25,0,0,0,0,0,0,0,1,126.71753,0,0.02893,Grayhole
168540,3203,1,705100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.0287,Grayhole
168541,3203,1,705100,0,1,26,0,0,0,0,0,0,0,1,95.16531,0,0.02869,Grayhole
168542,3203,1,705100,0,1,24,0,0,0,0,0,0,0,1,150.82997,0,0.03055,Grayhole
168543,3203,1,705044,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02869,Grayhole
168544,3203,1,705100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01755,Grayhole
168545,3203,1,705100,0,1,26,0,0,0,0,0,0,0,6,100.60849,0,0.02814,Grayhole
168546,3203,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02869,Grayhole
168547,3203,1,705100,0,1,24,0,0,0,0,0,0,0,2,142.10787,0,0.03056,Grayhole
168548,3203,1,705100,0,1,24,0,0,0,0,0,0,0,0,0,0,0.02869,Grayhole
168549,3203,1,705100,0,1,24,0,0,0,0,0,0,0,1,145.47059,0,0.01327,Grayhole
168550,3203,1,705100,0,1,25,0,0,0,0,0,0,0,1,134.29469,0,0.03056,Grayhole
168551,3203,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02869,Grayhole
168552,3203,1,705100,0,1,25,0,0,0,0,0,0,0,1,144.22579,0,0.02868,Grayhole
168553,3203,1,705071,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02869,Grayhole
168554,3203,1,705100,0,1,25,0,0,0,0,0,0,0,1,136.03878,0,0.01893,Grayhole
168555,3203,1,705075,0,1,25,0,0,0,0,0,0,0,3,135.58222,0,0.04509,Grayhole
168556,3203,1,705100,0,1,24,0,0,0,0,0,0,0,1,122.27536,0,0.02871,Grayhole
168557,3203,1,705100,0,1,25,0,0,0,0,0,0,0,1,82.55927,0,0.03056,Grayhole
168558,3203,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02869,Grayhole
168559,3203,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.00796,Grayhole
168560,3203,1,705100,0,1,25,0,0,0,0,0,0,0,2,121.69498,0,0.04274,Grayhole
168561,3203,1,705100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.0287,Grayhole
168562,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0267,Grayhole
168563,3253,1,706100,0,1,26,0,0,0,0,0,0,0,3,136.25745,0,0.0467,Grayhole
168564,3253,1,706005,0,1,26,0,0,0,0,0,0,0,1,134.94822,0,0.02704,Grayhole
168565,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02859,Grayhole
168566,3253,1,706016,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02706,Grayhole
168567,3253,1,706100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.02706,Grayhole
168568,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00739,Grayhole
168569,3253,1,706028,0,1,26,0,0,0,0,0,0,0,1,126.71753,0,0.02816,Grayhole
168570,3253,1,706100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.02706,Grayhole
168571,3253,1,706100,0,1,27,0,0,0,0,0,0,0,1,95.16531,0,0.02706,Grayhole
168572,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02792,Grayhole
168573,3253,1,706044,0,1,26,0,0,0,0,0,0,0,2,125.33277,0,0.02894,Grayhole
168574,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02706,Grayhole
168575,3253,1,706100,0,1,26,0,0,0,0,0,0,0,4,100.60849,0,0.02815,Grayhole
168576,3253,1,706100,0,1,26,0,0,0,0,0,0,0,3,106.67446,0,0.02894,Grayhole
168577,3253,1,706100,0,1,26,0,0,0,0,0,0,0,1,142.10787,0,0.02733,Grayhole
168578,3253,1,706100,0,1,26,0,0,0,0,0,0,0,1,129.4039,0,0.02894,Grayhole
168579,3253,1,706100,0,1,26,0,0,0,0,0,0,0,2,145.47059,0,0.02755,Grayhole
168580,3253,1,706100,0,1,26,0,0,0,0,0,0,0,1,134.29469,0,0.02879,Grayhole
168581,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02706,Grayhole
168582,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02707,Grayhole
168583,3253,1,706071,0,1,26,0,0,0,0,0,0,0,1,119.42132,0,0.02706,Grayhole
168584,3253,1,706100,0,1,26,0,0,0,0,0,0,0,3,136.03878,0,0.04689,Grayhole
168585,3253,1,706075,0,1,26,0,0,0,0,0,0,0,6,135.58222,0,0.0274,Grayhole
168586,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02705,Grayhole
168587,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02546,Grayhole
168588,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02706,Grayhole
168589,3253,1,706100,0,1,26,0,0,0,0,0,0,0,2,99.75512,0,0.04024,Grayhole
168590,3253,1,706100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01344,Grayhole
168591,3253,1,706100,0,1,26,0,0,0,0,0,0,0,2,126.74493,0,0.04159,Grayhole
168592,3303,1,801100,0,1,26,0,0,0,0,0,0,0,1,130.08535,0,0.02733,Grayhole
168593,3303,1,801100,0,1,25,0,0,0,0,0,0,0,1,136.25745,0,0.01111,Grayhole
168594,3303,1,801005,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02709,Grayhole
168595,3303,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02706,Grayhole
168596,3303,1,801016,0,1,26,0,0,0,0,0,0,0,4,124.47343,0,0.05119,Grayhole
168597,3303,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02708,Grayhole
168598,3303,1,801100,0,1,26,0,0,0,0,0,0,0,2,131.27562,0,0.05148,Grayhole
168599,3303,1,801028,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02708,Grayhole
168600,3303,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02708,Grayhole
168601,3303,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02708,Grayhole
168602,3303,1,801100,0,1,25,0,0,0,0,0,0,0,0,0,0,0.02707,Grayhole
168603,3303,1,801044,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02649,Grayhole
168604,3303,1,801100,0,1,25,0,0,0,0,0,0,0,2,94.18194,0,0.02893,Grayhole
168605,3303,1,801100,0,1,25,0,0,0,0,0,0,0,1,100.60849,0,0.00798,Grayhole
168606,3303,1,801100,0,1,25,0,0,0,0,0,0,0,1,106.67446,0,0.02774,Grayhole
168607,3303,1,801100,0,1,25,0,0,0,0,0,0,0,4,142.10787,0,0.06606,Grayhole
168608,3303,1,801100,0,1,26,0,0,0,0,0,0,0,1,129.4039,0,0.02667,Grayhole
168609,3303,1,801100,0,1,26,0,0,0,0,0,0,0,1,145.47059,0,0.02895,Grayhole
168610,3303,1,801100,0,1,25,0,0,0,0,0,0,0,1,134.29469,0,0.02877,Grayhole
168611,3303,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02708,Grayhole
168612,3303,1,801100,0,1,25,0,0,0,0,0,0,0,2,144.22579,0,0.0522,Grayhole
168613,3303,1,801071,0,1,27,0,0,0,0,0,0,0,1,119.42132,0,0.02895,Grayhole
168614,3303,1,801100,0,1,26,0,0,0,0,0,0,0,1,136.03878,0,0.01085,Grayhole
168615,3303,1,801075,0,1,26,0,0,0,0,0,0,0,1,135.58222,0,0.01567,Grayhole
168616,3303,1,801100,0,1,26,0,0,0,0,0,0,0,2,122.27536,0,0.0511,Grayhole
168617,3303,1,801100,0,1,25,0,0,0,0,0,0,0,2,82.55927,0,0.04831,Grayhole
168618,3303,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02707,Grayhole
168619,3303,1,801100,0,1,25,0,0,0,0,0,0,0,1,99.75512,0,0.01628,Grayhole
168620,3303,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02707,Grayhole
168621,3303,1,801100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01525,Grayhole
168622,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03962,Grayhole
168623,3353,1,802100,0,1,26,0,0,0,0,0,0,0,7,136.25745,0,0.07974,Grayhole
168624,3353,1,802005,0,1,26,0,0,0,0,0,0,0,7,134.94822,0,0.07937,Grayhole
168625,3353,1,802100,0,1,26,0,0,0,0,0,0,0,4,159.31297,0,0.05155,Grayhole
168626,3353,1,802016,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01678,Grayhole
168627,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03836,Grayhole
168628,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01708,Grayhole
168629,3353,1,802028,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03835,Grayhole
168630,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03837,Grayhole
168631,3353,1,802100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.03836,Grayhole
168632,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03836,Grayhole
168633,3353,1,802044,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03836,Grayhole
168634,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03691,Grayhole
168635,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03835,Grayhole
168636,3353,1,802100,0,1,26,0,0,0,0,0,0,0,1,106.67446,0,0.03906,Grayhole
168637,3353,1,802100,0,1,26,0,0,0,0,0,0,0,2,142.10787,0,0.02491,Grayhole
168638,3353,1,802100,0,1,26,0,0,0,0,0,0,0,1,129.4039,0,0.03836,Grayhole
168639,3353,1,802100,0,1,26,0,0,0,0,0,0,0,2,145.47059,0,0.04073,Grayhole
168640,3353,1,802100,0,1,26,0,0,0,0,0,0,0,3,134.29469,0,0.053,Grayhole
168641,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03836,Grayhole
168642,3353,1,802100,0,1,27,0,0,0,0,0,0,0,1,144.22579,0,0.01779,Grayhole
168643,3353,1,802071,0,1,26,0,0,0,0,0,0,0,4,119.42132,0,0.06419,Grayhole
168644,3353,1,802100,0,1,26,0,0,0,0,0,0,0,4,136.03878,0,0.0711,Grayhole
168645,3353,1,802075,0,1,26,0,0,0,0,0,0,0,2,135.58222,0,0.05316,Grayhole
168646,3353,1,802100,0,1,27,0,0,0,0,0,0,0,1,122.27536,0,0.01857,Grayhole
168647,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01739,Grayhole
168648,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03836,Grayhole
168649,3353,1,802100,0,1,26,0,0,0,0,0,0,0,1,99.75512,0,0.0389,Grayhole
168650,3353,1,802100,0,1,26,0,0,0,0,0,0,0,2,121.69498,0,0.03836,Grayhole
168651,3353,1,802100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03837,Grayhole
168652,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0416,Grayhole
168653,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00924,Grayhole
168654,3403,1,803005,0,1,27,0,0,0,0,0,0,0,0,0,0,0.00757,Grayhole
168655,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.03182,Grayhole
168656,3403,1,803016,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0416,Grayhole
168657,3403,1,803100,0,1,26,0,0,0,0,0,0,0,1,83.52531,0,0.04348,Grayhole
168658,3403,1,803100,0,1,26,0,0,0,0,0,0,0,2,131.27562,0,0.0416,Grayhole
168659,3403,1,803028,0,1,26,0,0,0,0,0,0,0,0,0,0,0.04161,Grayhole
168660,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0416,Grayhole
168661,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.04159,Grayhole
168662,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.04161,Grayhole
168663,3403,1,803044,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0416,Grayhole
168664,3403,1,803100,0,1,26,0,0,0,0,0,0,0,5,94.18194,0,0.04349,Grayhole
168665,3403,1,803100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.04161,Grayhole
168666,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.04041,Grayhole
168667,3403,1,803100,0,1,26,0,0,0,0,0,0,0,1,142.10787,0,0.03084,Grayhole
168668,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.04161,Grayhole
168669,3403,1,803100,0,1,26,0,0,0,0,0,0,0,3,145.47059,0,0.05924,Grayhole
168670,3403,1,803100,0,1,26,0,0,0,0,0,0,0,1,134.29469,0,0.02879,Grayhole
168671,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.04161,Grayhole
168672,3403,1,803100,0,1,26,0,0,0,0,0,0,0,2,144.22579,0,0.05706,Grayhole
168673,3403,1,803071,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0182,Grayhole
168674,3403,1,803100,0,1,26,0,0,0,0,0,0,0,2,136.03878,0,0.01247,Grayhole
168675,3403,1,803075,0,1,26,0,0,0,0,0,0,0,2,135.58222,0,0.03047,Grayhole
168676,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.0409,Grayhole
168677,3403,1,803100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.04161,Grayhole
168678,3403,1,803100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.04162,Grayhole
168679,3403,1,803100,0,1,26,0,0,0,0,0,0,0,1,99.75512,0,0.04025,Grayhole
168680,3403,1,803100,0,1,26,0,0,0,0,0,0,0,1,121.69498,0,0.04161,Grayhole
168681,3403,1,803100,0,1,26,0,0,0,0,0,0,0,1,126.74493,0,0.04348,Grayhole
168682,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02062,Grayhole
168683,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02063,Grayhole
168684,3453,1,804005,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02061,Grayhole
168685,3453,1,804100,0,1,26,0,0,0,0,0,0,0,2,159.31297,0,0.0225,Grayhole
168686,3453,1,804016,0,1,26,0,0,0,0,0,0,0,2,124.47343,0,0.03057,Grayhole
168687,3453,1,804100,0,1,27,0,0,0,0,0,0,0,0,0,0,0.01901,Grayhole
168688,3453,1,804100,0,1,26,0,0,0,0,0,0,0,1,131.27562,0,0.02062,Grayhole
168689,3453,1,804028,0,1,26,0,0,0,0,0,0,0,1,126.71753,0,0.02062,Grayhole
168690,3453,1,804100,0,1,26,0,0,0,0,0,0,0,1,176.40744,0,0.0225,Grayhole
168691,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02063,Grayhole
168692,3453,1,804100,0,1,26,0,0,0,0,0,0,0,5,150.82997,0,0.04842,Grayhole
168693,3453,1,804044,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02063,Grayhole
168694,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.01915,Grayhole
168695,3453,1,804100,0,1,26,0,0,0,0,0,0,0,1,100.60849,0,0.02062,Grayhole
168696,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02062,Grayhole
168697,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02087,Grayhole
168698,3453,1,804100,0,1,27,0,0,0,0,0,0,0,1,129.4039,0,0.0225,Grayhole
168699,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00819,Grayhole
168700,3453,1,804100,0,1,26,0,0,0,0,0,0,0,2,134.29469,0,0.03363,Grayhole
168701,3453,1,804100,0,1,26,0,0,0,0,0,0,0,3,124.97387,0,0.02062,Grayhole
168702,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.00971,Grayhole
168703,3453,1,804071,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02061,Grayhole
168704,3453,1,804100,0,1,26,0,0,0,0,0,0,0,1,136.03878,0,0.02061,Grayhole
168705,3453,1,804075,0,1,26,0,0,0,0,0,0,0,2,135.58222,0,0.03386,Grayhole
168706,3453,1,804100,0,1,26,0,0,0,0,0,0,0,2,122.27536,0,0.03336,Grayhole
168707,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02062,Grayhole
168708,3453,1,804100,0,1,27,0,0,0,0,0,0,0,1,137.17427,0,0.02061,Grayhole
168709,3453,1,804100,0,1,26,0,0,0,0,0,0,0,1,99.75512,0,0.02061,Grayhole
168710,3453,1,804100,0,1,26,0,0,0,0,0,0,0,0,0,0,0.02061,Grayhole
